id,MCMC,unimodal,P_median,P_lower,P_upper,P_std,e_median,e_lower,e_upper,e_std
2075871150015814784,0,0,1195.755782772052,1024.4743212239946,3660.610340446431,2633.1859226887113,0.19129971023677467,0.13840471862231823,0.26886387587083904,0.19816826865212284
2075871253098189440,0,0,72.9047468349145,52.71403742002455,147.66860832151124,104.86478899168229,0.16211962182083411,0.11975756929675305,0.23150396527527944,0.16854952227325026
2075871257401905280,0,0,115.46952414403017,89.45103954914543,213.3040085223597,180.99581540646764,0.21067675515583684,0.16816144733133392,0.25244847450052643,0.19721927256295305
2075871532279882368,0,0,363.14436685868395,329.5805228063629,2125.600531845641,2103.5504316786005,0.20423311183893295,0.15374691877838992,0.23923303822271597,0.19021193531994293
2075871807157785856,0,0,1306.0595970981915,1189.5699323991255,4286.343590956282,2742.225170774217,0.17971387692422008,0.12247569180342596,0.26515577063242396,0.1996804339417409
2075872356913627520,0,0,1353.475546744587,1115.896893349053,4371.876278633172,2740.9317766060585,0.2010750378878577,0.1387440474374699,0.2567947371994797,0.1976562037153884
2075872941029111552,0,0,32.8637467988703,7.671940241144526,30.21503004029219,24.05074624558881,0.14993987448596707,0.08937852621229332,0.19234564237623836,0.1728619837910967
2075873284626528640,0,0,980.7902759953029,945.9493885766915,4197.6024378452885,2853.527183667025,0.24413053732539564,0.18113545350771676,0.2517604648377079,0.20881142251978446
2075873387705752064,0,0,79.18355265545775,72.43584845359928,348.73870716765896,1124.4355017928979,0.18504318180259233,0.14273404835622092,0.24202364109444463,0.20210678871718776
2075873525144721536,0,0,2.7285245609860347,1.6172006968362516,5.074954334005487,15.42976914926806,0.16058310936504577,0.10969082896037707,0.24063225384351855,0.1937638286688721
2075874074900400896,0,0,118.78701781368505,112.45773164401903,942.2004887510755,1083.3889041803272,0.1673840289848819,0.1253354286590342,0.21958883643366936,0.1770869690933938
2075874246699122816,0,0,802.5684096982536,710.461710719419,4007.8283459128047,2599.4583733286527,0.1742110368364246,0.130085671231948,0.27923789108291575,0.20139691108048782
2075874418497944704,0,0,671.7617422575424,340.65434077629243,668.9548069397752,702.0558301259503,0.18488533401631413,0.13810306746510587,0.2669934024903422,0.19753436900718205
2075874452857533184,0,0,336.2657099974573,70.8686164132364,279.1907909613816,295.86009876466727,0.1960629160337068,0.15021769041484365,0.2622352002893244,0.21655989671859235
2075874482910553856,0,0,821.6264219003713,713.0071935562754,419.32534758962834,782.9197301552417,0.22174410646187964,0.16973562627712366,0.27248071606166335,0.2125783881758036
2075875071332796928,0,0,3832.9230094244767,3746.9639016763876,4195.272276832534,3329.426205952881,0.2272597971658865,0.17554741112952854,0.23271457265165751,0.20568846335843044
2075875307544319616,0,0,19.95895675483274,9.919466342525752,22.125536485902103,71.1706852230467,0.167098653546794,0.11940891554367225,0.2692264113182187,0.18547146307861515
2075875311850991488,0,0,1820.8774147671406,1786.1445496348188,6494.674487454957,3526.290053066117,0.25751247868907956,0.19509899352440802,0.22243511590410403,0.19968258634542646
2075875552369147904,0,0,190.35495152180147,184.7123065473515,1160.7348059791616,779.9502288019177,0.20789396717402736,0.15734155379886705,0.2853126711162595,0.2045502397923126
2075875586728894208,0,0,2.6431124182305235,2.056209420730044,5.376477457749989,8.994807719268028,0.18128427974153954,0.14806504566793455,0.2711602065470605,0.20497155419547705
2075875655448388736,0,0,1756.8741608617202,1710.8880123531187,5545.726463774591,3200.318120062563,0.22269472272420454,0.17428325474851217,0.23721876306666012,0.19669521679816032
